index,id,jobTitle,location,company,type,description,lang,skills
77,2977116019,Data Engineer,"Quận 12, Ho Chi Minh City, Vietnam",AdStart Media,Full-time · Mid-Senior level,About the job We are offering an immediate opening for an experienced Data Engineer based in our Ho Chi Minh office. As part of a dedicatedly agile team  you will be responsible for expanding and optimizing our data and data pipeline architecture  as well as optimizing data flow and collection.  You should have excellent communication skills to work with product owners to understand data requirements  and to build ETL procedures to ingest the data into the data lake. You should be an expert at designing  implementing  and operating stable  scalable  low-cost solutions to flow data from production systems into the data lake.  If you are self-directed and comfortable supporting the data needs of multiple teams  systems and products  we would like to meet you.  YOUR MAIN DUTIES:  Manage and expand our existing AWS big data infrastructure  Build ETL processes within the AWS environment  Perform data extraction  cleaning  transformation  and flow  Design  build  launch and maintain efficient and reliable large-scale batch and real-time data pipelines with data processing frameworks  Integrate and collate data silos in a manner which is scalable  compliant and cost efficient    Qualifications  English proficiency is a must  2+ years of experience in designing and developing solutions using AWS services such as Lambda  Glue  Athena  etc.  Good knowledge of programming Python is a must  Hands on working knowledge of Relational / NoSQL databases such as MySQL  PostgreSQL  Experience with DB administration in a production environment  performance/scaling concepts and tuning best practices  Experience working in agile development teams using Scrum methodologies  Able to work autonomously and within a team  Must be organized  efficient  and have good attention to details  Must be able to show initiative to get a job done with little / no supervision    Additional Information  WHAT WE OFFER:  English speaking multi-cultural environment  Flexible working time  Competitive salary and benefits  Premium medical insurance package (option to extend to family members)  Annual employee’s health-check  Generous annual leave days and paid sick leave days  Bi-Annual Performance Review  English classes / Toastmasters Clubs  Various trainings on soft-skills and best practices  Annual company trips  year end party and periodic team-building activities,en,"['solutions', 'DB administration', 'production environment']"
78,2948279433,(Senior) Data Engineer - Seller Center,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",TIKI,Full-time · Associate,"About the job About Tiki  Tiki is Vietnam’s most trusted e-commerce platform. We are the first in the country to offer 2-hour delivery. Tiki has the highest NPS score amongst all e-commerce platforms in Vietnam. Customer trust and satisfaction are at the heart of everything we do. Harmony and learning is the core foundation of our culture.  In an already fast-growing Vietnam eCommerce market  Tiki is experiencing exceptional growth. With growth comes interesting and unique problems. Vietnam market with its diverse and emerging seller base  densely populated city logistics  and growing consumer spending online - not only for products but also for services  presents unique product and technology building opportunities. We are in a heavy technology investment mode with many new things to build. In that context --- Tiki indeed provides career-building  full lifecycle innovation product building opportunities.  Our Culture Customer-first  open-minded  data-informed culture Motivated  knowledge-hungry colleagues Many opportunities to use next-gen technologies to solve interesting problems Stock options and healthcare Modern  upbeat  open plan workspace About TIKI Seller Center System: The Seller Center is the place where thousands of sellers interact with the TIKI System to operate. The Seller Center opens the door of the TIKI System. It provides a friendly user interface and an extendable system based on various micro-services. Sellers can do all their business at Seller Center  from signing up/signing up to creating the product  processing orders  analyzing reports to optimize sales.  Responsibilities: Build data processing infrastructure for the Marketplace team. Create framework so that our data scientists can easily analyse seller data. Building storage/compute/scheduler for big data processing running on Google Cloud Platform (GCP) Building data factory platform where users can contribute to the data lake by adding more meaningful datasets. Designing a large scale distributed system Requirements: 3+ years of Software Engineering with focus on data engineering Proficiency in SQL & programming languages like Java  Python Bachelor of computer science or related analytical field Good at problem-solving Understanding of design for large scalability  performance  and reliability Experiences with Apache big data ecosystem. (spark  kafka  airflow) Experience working with ETL tasks. Benefits  Inside our engineering team: We iterate constantly. There‘s no such thing as the best version of anything  just a constant stream of improvements and tests. We move fast  really fast. Major changes can be executed in a few days  many times just a few hours. We have a data-informed mindset. We try to use data to inform our decision as much as possible. We are independent. Most of the time  your team will not need technical assistance from other teams. We take risks. We‘re not afraid to challenge ""best practices"". Our attractive offers include: Open communication with passionate and experienced members. Challenging working environment. Easy access to the library with tons of startup  product  UX  coding... books. Private healthcare insurance. Annual health check-ups. Special internal programs for Tikiers when shopping on Tiki.vn (free ship TikiNow service  discount...). New & beautiful office with a pantry room (with bar)  entertainment & gymnastic equipment  yoga rooms  a library  and an open space facilitating cross-department communication. Competitive salary and performance review  13th-month pay based on performance.",en,[]
79,2976628040,Senior Data Engineer,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",Robert Walters,Full-time · Associate,About the job An exciting Senior Data Engineer role has become available at a unicorn food-delivery software company in HCMC.  About The Senior Data Engineer Role  In this critical role  you will be in data services team. You will be responsible for building and maintaining data infrastructure of the company.  Key Responsibilities Work closely with data engineering teams to help to build data solutions Design  evaluate and implement framework  platform and architecture that can adequately handle the needs of a rapidly growing data driven company Design and build both batch and real-time data pipelines for various data sources: API  flat files  databases  etc. Prepare data and work with Data Scientist for projects and design and build scalable / low latency AI-powered systems Build  maintain  optimise and working with other teams to continuously improve the data warehouse  infrastructure cost to keep it at the reasonable level To succeed in this role  you need to have cooperative  open  and data driven mind. Considering their start-up and international environment  it is a bonus point if you are flexible and open for new challenges.  Key Requirements At least three years of solid experience in data engineers Knowledge of various topics in the data domain (e.g. platforms  analysis  ML  etc) Strong programming skill (e.g. Python…) Knowledge and experience in cloud-base infrastructure (e.g. AWS  GCP)  relational database and NoSQL database (e.g. MongoDB) Open mindset on learning  problem-solving Good English communication This business results in a dynamic  fun and fast pace with strong commitment to bring the best values. The scope of the offer  the size of the business  the freedom and autonomy to drive your career forward all add up to a great place to work.  If you are driven  determined and want to take the next step in your career  this is the role for you. Great career progression opportunities await the right person in this exciting job.  Apply today or contact me to discuss this new opportunity.    Due to the high volume of applications we are experiencing  our team will only be in touch with you if your application is shortlisted.,en,[]
80,2917721074,Senior Data Engineer,"Ho Chi Minh City, Vietnam",Chợ Tốt,Full-time · Mid-Senior level,About the job Cho Tot technology foundation is growing and expanding to power our next level of growth  serving ten of millions of Vietnamese via our digital products. Our engineering team are building robust platform  automations and data engineering pipeline that enabling continuous explorations in product innovations.  Join us to build systems that serve more than hundred of millions requests and build and put to use of data pipeline having more than billion of messages passing through daily. You will be solving big scale and fast data problem in a fast pace agile software development for internet digital product. You will have very competitive remuneration with exposure to regional travel within Singapore  Malaysia  Myanmar for collaboration workshop as well as specific sharing conferences.  Scope of works: Join in and responsible for the development and execution of highly complex and large scale data structures and pipelines to organize  collect and standardize data to generate insights and addresses reporting and advance analytic needs. Writes highly complex ETL processes  designs database systems and develops tools for real-time and offline analytic processing. Designs and modifies components of new and existing systems to promote an integral data operations process that enable a distributed BI across multiple data driven business operations. Collaborates cross-functionally to build and convert algorithms and data models into production systems to support new product innovations. Leverages edge technologies and programming skills in Python  Java and SQL to creatively solve complex business problems. Design and implement custom packages to answer challenging analytical problems. Applies knowledge of systems and products to advise on analytical works across different business units.  Requirements: 3+ years of related experience in building data engineering pipeline. Knowledge in Spark  data streaming architectures  experience using and optimizing services such AWS Redshift  BigQuery  Dataflow  Dataproc  Airflow pipelines and framework. Expertise in SQL  Python or Java with experience in bash shell scripts  UNIX utilities. Experience in data engineering work supporting ML vision and NLP is a plus. Proven ability to leverage multiple tools and programming languages to analyze and manipulate large data sets from disparate data sources and build innovative solutions. A team player having superior ability to communicate technical ideas and results to non-technical partners in written and verbal form. Self-motivated  detail oriented and responsible. BSc  MSc degree in Computer Science related fields.  Thank you for taking your time to read our job description and thank you in advance if you decide to apply for this position. Shortlisted candidates will be contacted within 2 weeks since application  otherwise we might meet when another chance arises. Contact the job poster Le Truc Huynh 2nd Attended Foreign Trade University Job Poster Location Ho Chi Minh City  Ho Chi Minh City  Vietnam Send InMail,en,"['UNIX utilities', 'data engineering work']"
81,2973968326,Mid/Senior Data Engineer,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",BAEMIN Vietnam (Woowa Bros.),Full-time · Associate,About the job BAEMIN is a rising tech unicorn invested by Woowa Brothers  Korea's number 1 food delivery on the business world's map of FoodTech. As we are expanding and ambitious to reach our new milestones  we are acquiring talents who are self-leading  confident and outstanding to accompany us on this journey.  PURPOSE OF JOB: Responsible for building and maintaining the data infrastructure of the company. Derive and carry out technical challenges and manage members of the data services team.  Data Engineering: Work closely with engineering teams to help to build data solutions for Baemin  Design  evaluate and implement framework  platform and architecture that can adequately handle the needs of a rapidly growing data driven company  Work with Data Scientist to design and build scalable / low latency AI-powered systems. Design and build both batch and real-time data pipelines for various data sources: API  flat files  databases  etc.  Build and maintain the data warehouse for the company  Improve and optimize the workloads  processes to ensure that performance levels can support continuous accurate  reliable  and timely delivery of data products  Prepare data for Data Science projects  Monitor and optimize the data infrastructure cost to keep it at the reasonable level. Remain up-to-date with industry standards and technological advancements to ensure the data infrastructure are both scalable and reliable  Work with other teams to continuously improve the company's data infrastructure  data warehouse  Coach junior team member  Provide suitable training for other teams.  Experience  Your Skills and Experience 3+ years of experience  preferably in big data infrastructure  Proficient in common big data toolset in a large-scale environment  Experienced in deploying ML models to production  Well versed in setting up continuous integration and deployment for big data or other projects  Familiar with software development process and culture Familiar with 3rd party analytics solutions. (e.g. Amplitude  Looker  Segment  Google Tag Manager)  Skills Cognitive knowledge of various topics in the data domain (e.g. platforms  analysis  ML  etc) Strong programming skill  Knowledge and experience in both relational database and NoSQL database (e.g. MongoDB)  Knowledge and experience in cloud-base infrastructure (e.g. AWS  GCP)  Excellent communication skill  Open mindset on learning  problem-solving  Very good at speaking/writing in English   Working Location: Friendship Building  31 Le Duan  Ben Nghe Ward  Dist 1  HCMC  If you are self-leading  eager to learn  dare to fail and willing to take any initiatives and transform it into business impact  join us now ,en,[]
82,2961587157,Lead Data Engineer,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",Global Fashion Group,Full-time · Associate,About the job Global Fashion Group (GFG) is the leading fashion and lifestyle retail destination in Asia Pacific  Latin America  and CIS. We connect over 10 000 global  local  and own brands to a market of more than one billion consumers through four established e-commerce platforms: THE ICONIC  ZALORA  dafiti and lamoda. Through an inspiring and seamless customer experience enabled by our own technology ecosystem and operational infrastructure  we are dedicated to being the #1 fashion and lifestyle destination in our markets. With 17 offices and 10 fulfilment centres across four continents  GFG proudly employs a dynamic and diverse team with deep local knowledge and expertise. In 2019  GFG delivered more than 34 million orders to over 13 million Active Customers.  ABOUT THE DATA TEAM  Our vision to bring affordable and sustainable fashion to customers in our markets is powered by technology and data. The GFG Data Team is an integral part of GFG and is essential to enabling a data-driven decision-making culture.  ABOUT THE ROLE  As the Lead Data Engineer in the Data team  you will be working on all aspects of Data  from Platform and Infra build out to pipeline engineering and writing tooling/services for augmenting and fronting the core platform. You will be responsible for building and maintaining the state-of-the-art data Life Cycle management platform  including acquisition  storage  processing and consumption channels. The team works closely with Data Scientists  Data Analytics  Business Intelligence and business stakeholders across the GFG in understanding and tailoring the offerings to their needs.  THE IMPACT YOU’LL MAKE  Build and manage the data asset using some of the most scalable and resilient open source big data technologies like Airflow  Spark  Kafka  etc Build and manage a highly scalable  efficient Data and ML Infrastructure by adopting microservices driven design and architecture with proper DevOps principles and practices Design and deliver the next-gen data lifecycle management suite of tools/frameworks  including ingestion and consumption on the top of the data lake to support real-time as well as batch use cases Help the team in integrating various data sources across GFGs group vertical Build and expose metadata catalog for the Data Lake for easy exploration  profiling as well as lineage requirements WHAT WILL YOU BRING TO THE TEAM  At least 3+ years of relevant experience in developing scalable  secured  fault tolerant  resilient & mission-critical Big Data platform. Able to maintain and monitor the ecosystem with high availability. Must have sound understanding for all Big Data components & Administration Fundamentals. Hands-on in building a complete data platform using various open source technologies. Must have good fundamental hands-on knowledge of Linux and building big data stack on top of AWS/GCP using Kubernetes. Strong understanding of big data and related technologies like HDFS  Spark  Presto  Airflow  Kafka  Apache Atlas etc. Good knowledge of Complex Event Processing systems like Spark Streaming  Kafka  Apache Flink  Beam etc. Able to drive devops best practices like CI/CD  containerization  blue-green deployments  secrets management etc in the Data ecosystem. Able to develop an agile platform with auto scale capability up & down as well vertically and horizontally. Able to develop an observability and monitoring ecosystem for all the components in use in the data ecosystem. Proficiency in at least one of the programming languages Java  Scala  Python or Go. WHAT WE OFFER YOU  The unique opportunity to have a serious impact on a growing organisation A dynamic working environment shaping the face of fashion e-commerce in growth markets Significant career growth opportunities in a fast-growing business  gain working exposure in the 20+ countries across the group Work closely with a global talent pool with international mindset   Apply today and join GFG in this exciting role shaping the face of fashion e-commerce    Global Fashion Group embraces diversity and equality of opportunity. We are committed to building an inclusive and diverse team representing all backgrounds  with as wide a range of perspectives as possible  and harnessing industry-leading skills. We believe that the more inclusive we are  the better our work will be. We welcome and consider applications to join our team from all qualified candidates  regardless of their characteristics. We comply with all applicable laws and regulations on non-discrimination in employment (and recruitment)  as well as work authorization and employment eligibility verification requirements.,en,[]
83,2997943535,"Senior Data Engineer, KMS Solutions (Ha Noi)","Hanoi, Hanoi, Vietnam",KMS Solutions,Full-time · Mid-Senior level,About the job As a part of our Engineering team under KMS Solutions  the position is to research data tools to solve customers' requirements  provide solutions  estimation and implement tools  integration.  Work with clients and development team to understand business needs  estimate and develop data solutions for medium/large applications  tools  integration. Design conceptual  logical and physical data models Analyze and implement data solutions that solve business problems such as ETL  data warehouse  data cleansing  data integration  data visualization and reporting. Lead small/medium development teams  ensure the understanding and compliance of offshore engineers to the business requirements  and technical direction  Qualifications  Key requirements:  Good understanding of dimensional and normalized database models. Fluency in SQL and experience in Extract  Transform  and Load (ETL). Have experience or high understanding in data modelling. Having a programming mentality and problem-solving skills Be flexible on technology Be able to research new tools  technologies quickly to solve client's need. Can communicate with clients in English Have the ability to evaluate and provide solutions for business cases/ issues Have knowledge/experience in data quality  data integration  big data  data analytics  visualization Nice to have  Experience in the Business Intelligence (BI) / Data Warehousing (DW) industry IT consulting skills and experience Experience with cloud based SaaS platforms Understanding DaaS (Data as a Service) Experience working in professional services organization Experience with columnar databases Experience in coding script  Additional Information  Thinking of joining KMS Solutions? Yes  you deserve it   Progressive Career Development  Role-based training foundation Active role at the global client-side Continuous professional certification Simple goals - achievable success Attractive compensation  Up to 15 months salary/year Performance review twice a year Premium healthcare insurance 18+ paid leave/year Engagement workplace  Flexi mode  modern work environment Well-being centric Impactful community organization  Community development activities: 1% Pledge  KMS Gives charity every quarter  blood donation  public seminars  career orientation talks … Join us and let yourself explore other fantastic things ,en,"['Extract', 'data modelling', 'data integration', 'BI', 'columnar databases Experience']"
84,3013173459,Data Engineer (Vietnamese only),"Đà Nang, Da Nang City, Vietnam",SmartDev,Full-time · Mid-Senior level,About the job BENEFIT: Fringe benefits (20 leave days/ Kindergarten & lunch allowance) Premium extra healthcare insurance Yearly career/ performance evolution A flat organization (respect  teamwork  flexibility  transparency) 13th salary bonus/ competitive salary Cutting-edge technologies/ Scrum methodology/ Agile development Udemy/ LeAcademy/ English training course Great activities (Team Building  Company Trip  Weekly Happy Friday  …)  Responsibilities Work closely with our data science to help build complex algorithms that provide unique insights into our data Use agile software development processes to iteratively make improvements to our back end systems Model front end and back end data sources to help draw a more comprehensive picture of user flows throughout our system and enable powerful data analysis Build data pipelines that clean  transform  and aggregate data from disparate sources Develop models that can be used to make predictions and answer questions for the overall business Report to PM (Project Manager)  Requirements Bachelor's degree in computer science  information technology  engineering or equivalent 3 or more years of experience with Python  SQL  and data visualization/ exploration tools Familiarity with the AWS ecosystem specifically RedShift and RDS Communication skills  especially explaining technical concepts to non-technical business leaders Comfort working in a dynamic  research-oriented team with concurrent projects English communication  NICE TO HAVE Master's degree in stats  applied math  or related discipline Experience building or maintaining ETL processes Professional cerifications Eager to learn Team working spirit  Powered by JazzHR  3Be55ryrHd,en,['Familiarity']
85,2996025994,"Senior Data Engineer (ETL, SQL, BI), based in Da Nang","Đà Nang, Da Nang City, Vietnam","KMS Technology, Inc.",Full-time · Mid-Senior level,About the job You will implement data warehouse data models and dimensional data models  deliver ETL in SQL and data analytics to build dashboards and business data insight.  Key responsibilities:  In collaboration with architect  implement data solutions that solve business problems Design conceptual  logical and physical data models Implement effective and scalable end-to-end data pipeline solutions Optimize SQL queries for scale Possess a comprehensive understanding of products and services  Qualifications  General requirements:  At least intermediate level of English level Likely having 3+ years of experience depending on how fast of your learning and developing technical capability Ability to obtain deep knowledge of the project technologies and work independently with minimum guidance Ability to self-learn and adapt to new technologies quickly Technical requirements:  Fluency in SQL and experience in Extract  Transform  and Load (ETL) development in SQL Good knowledge and hands-on experience of using popular ETL tools such as: SSIS  Talend or Pentaho Experience one of the following programming languages: Java  Javascript  C# or Groovy Knowledge of the Business Intelligence (BI) / Data Warehousing (DW) industry Interested in data business analysis to build metrics and reports Nice to have:  Experience with reporting and BI tools such as SSRS  PowerBI Basic knowledge or experience of using cloud platform (AWS/Azure/GCP) Familiar with Agile development methodologies (Scrum  XP  Kanban)  Additional Information    Working in one of the Best Places to Work in Vietnam Building large-scale & global software products Working & growing with Passionate & Talented Team Diverse careers opportunities with Software Outsourcing  Software Product Development  IT Solutions & Consulting Attractive Salary and Benefits Two performance appraisals every year Onsite opportunities: short-term and long-term assignments in North American (U.S  Canada)  Europe  Asia. Flexible working time Various training on hot-trend technologies  best practices and soft skills Premium healthcare insurance for you and your loved ones Company trip  big annual year-end party every year  team building  etc. Fitness & sport activities: football  tennis  table-tennis  badminton  yoga  swimming… Joining community development activities: 1% Pledge  charity every quarter  blood donation  public seminars  career orientation talks … Free in-house entertainment facilities (foosball  ping pong  gym…)  coffee  and snack (instant noodles  cookies  candies…) And much more  join us and let yourself explore other fantastic things ,en,"['Extract', 'reporting', 'BI', 'tools']"
86,2997945164,"Senior Data Engineer, KMS Solutions","Ho Chi Minh City, Ho Chi Minh City, Vietnam",KMS Solutions,Full-time · Mid-Senior level,About the job As a part of our Engineering team under KMS Solutions  the position is to design innovative data solution to solve customers' business challenges  to provide requirements  solutions  estimation and implement tools  integration.  Work with clients and development team to understand client business model & business needs  estimate and develop data solutions for medium/large data pipeline  integrate data tools to fit the client requirement. Design conceptual  logical and physical data models Analyze and implement data solutions that solve business problems such as ELT  data warehouse  data cleansing  data integration  data visualization and reporting. Technical lead small/medium development teams  ensure the understanding and compliance of offshore engineers to the business requirements  and technical direction Be the trusted technical consultant for clients  Qualifications  Key requirements:  Good understanding of dimensional and normalized database models. Fluency in SQL and experience in Extract  Load  and Transform (ELT). Have experience or a high understanding of data modeling. Have experience in tuning and optimizing data pipeline and data queries Having a programming mentality and problem-solving skills Be flexible on technology Be able to research new tools  technologies quickly to solve client's needs. Can communicate with clients in English Have the ability to evaluate and provide solutions for business cases/ issues Have knowledge/experience in data quality  data integration  big data  data analytics  visualization Nice to have:  Experience in the Business Intelligence (BI) / Data Warehousing (DW) industry Capacity to listen  consult with clients and understand business models to provide the right solution to clients Data consulting skills and experience Experience with cloud-based SaaS platforms Understanding DaaS (Data as a Service) Capacity to be flexible  working on a different project  and prioritize the task Have strong customer obsession skills Experience working in the professional services organization Experience with columnar databases Experience in coding script  Additional Information  Thinking of joining KMS Solutions? Yes  you deserve it   Progressive Career Development  Role-based training foundation Active role at the global client-side Continuous professional certification Simple goals - achievable success Attractive compensation  Up to 15 months salary/year Performance review twice a year Premium healthcare insurance 18+ paid leave/year Engagement workplace  Flexi mode  modern work environment Well-being centric Impactful community organization  Community development activities: 1% Pledge  KMS Gives charity every quarter  blood donation  public seminars  career orientation talks … Join us and let yourself explore other fantastic things ,en,"['Extract', 'data integration', 'BI', 'columnar databases Experience']"
87,2997942531,"Senior Data Engineer, KMS Solutions (Da Nang)","Đà Nang, Da Nang City, Vietnam",KMS Solutions,Full-time · Mid-Senior level,About the job As a part of our Engineering team under KMS Solutions  the position is to research data tools to solve customers' requirements  provide solutions  estimation and implement tools  integration.  Work with clients and development team to understand business needs  estimate and develop data solutions for medium/large applications  tools  integration. Design conceptual  logical and physical data models Analyze and implement data solutions that solve business problems such as ETL  data warehouse  data cleansing  data integration  data visualization and reporting. Lead small/medium development teams  ensure the understanding and compliance of offshore engineers to the business requirements  and technical direction  Qualifications  Key requirements:  Good understanding of dimensional and normalized database models. Fluency in SQL and experience in Extract  Transform  and Load (ETL). Have experience or high understanding in data modelling. Having a programming mentality and problem-solving skills Be flexible on technology Be able to research new tools  technologies quickly to solve client's need. Can communicate with clients in English Have the ability to evaluate and provide solutions for business cases/ issues Have knowledge/experience in data quality  data integration  big data  data analytics  visualization Nice to have  Experience in the Business Intelligence (BI) / Data Warehousing (DW) industry IT consulting skills and experience Experience with cloud based SaaS platforms Understanding DaaS (Data as a Service) Experience working in professional services organization Experience with columnar databases Experience in coding script  Additional Information  Thinking of joining KMS Solutions? Yes  you deserve it   Progressive Career Development  Role-based training foundation Active role at the global client-side Continuous professional certification Simple goals - achievable success Attractive compensation  Up to 15 months salary/year Performance review twice a year Premium healthcare insurance 18+ paid leave/year Engagement workplace  Flexi mode  modern work environment Well-being centric Impactful community organization  Community development activities: 1% Pledge  KMS Gives charity every quarter  blood donation  public seminars  career orientation talks … Join us and let yourself explore other fantastic things ,en,"['Extract', 'data modelling', 'data integration', 'BI', 'columnar databases Experience']"
88,2980022425,Senior Big Data Engineer,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",Scalefast,Full-time,About the job If You Have a startup  ownership  and a Senior mindset: You enjoy moving fast with a customer-focused approach  you are comfortable with agile  you are able to take ownership of a feature without having very detailed specifications  you believe that done is better than perfect in a context where everyday day counts Like building a data pipeline to handle billions of events every day to help our clients understand their customers Want to work with a team present in 4 countries  Vietnam  France  Japan  and New Caledonia Our Tech Stack We process billions of events every day with Postgres and Big Query and we will move to a new architecture with ClickHouse/Redshift Our app is built using C# 5.0 / .Net core / [ASP.Net](http://asp.net/) Core Web API with latest technology CloudComputing mindset  we are moving our architecture to AWS and Google Cloud We have a microservice oriented architecture using Docker & K8S Quickly evolving data stack using AWS / PostgreSQL / BigQuery Your Day To Day Will Be  We understand that working with data is not easy  especially with a high-tech background like Air360  so we need you to: Work with our database engineers  big data engineers  and backend engineers to build and optimize our current database architecture with ClickHouse or Redshift Research  build and optimize the current data pipeline to get the best performance Design efficient architecture to store and analyze petabytes of data Lead large-scale projects and mentor other developers Implement complex ETL data pipeline workflows Think of smart data formats to serve the functionalities of the product  while minimizing the cost Developing tools to help data scientists and the Machine Learning team by using some open source technologies such as Postgres  ClickHouse  AWS  GCP  Redshift  BigQuery  Kafka  Spark  Akka  Elasticsearch  etc. Help Us Revolutionize The ECommerce Experience…  Scalefast helps amazing brands develop a successful Direct-to-Consumer online business. Our next-generation technology platform is built to optimize modern eCommerce. Our end-to-end infrastructure includes global merchant-of-record agreements  fulfillment  subscription  loyalty programs  and finance functions to deliver new revenue and delightful brand experiences. With a global presence (USA  Europe & Asia)  Scalefast has proven itself with major brands like L’Oréal  Microsoft  Club Med  Hasbro  Flir  to name a few.  On top of our end-to-end DTC eCommerce offering  we provide our clients with Air360  a first-class customer experience and analytics platform which enables brands to understand how users interact with websites and mobile apps to boost customer engagement and rate conversion.  Our powerful technology brings a real complementary upgrade for lots of brands using Google analytics or similar tools.  Many brands and merchants are feeling the pain to maintain a proper tagging strategy and Air360 removes that barrier and allows brands to completely automate this process.  You Can Find Out More About Air360 Here  What can I expect at Scalefast and Air360? Become part of a multi-cultural company where you can contribute with your experience and learn from the experience of others Working with a sustainable development team Work with amazing brands 2 remote days per week once we go back to the office (right now everyone is 100% remote ) Private medical insurance Get the opportunity to influence the future of our services and platform Central Ho Chi Minh City office located a 5-minute walk from Duc Ba Church with green and open office Lunch allowance Parking fees allowance 18 days of holiday per year English classes Gym voucher Teambuilding activities (outdoor activities / short trips) Provide MacBook pro for employees to work most efficiently Access to private sales by some of the exclusive brands we work with Mental Health Wellbeing Program You Must Have Bachelor’s degree or equivalent industry experience - 5/6+ years of Database Engineer experience  preferably in a global company Strong experience with SQL Query and DBMS like Postgres  SQL Server  MySQL  MariaDB Strong experience with big database engines  like Clickhouse  BigTable  BigQuery  Redshift Excellent communication skills Motivated  with a high desire to learn  results-driven  and with a strong commitment It’s Nice To Have Experience with ETL data process Experience with AWS/GCP/Azure  Linux (RedHat \ CentOS and Ubuntu) Experience with SAAS and analytics systems like Google Analytics  Hotjar Experience with Kubernetes and Docker Scripting skills (Python \ GO) Today  more than 20 million people around the world buy through our stores. We celebrate the diversity of our customer base  and we want our employees to reflect those differences. At Scalefast  we’re committed to equal employment opportunity regardless of race  colour  ancestry  religion  sex  national origin  sexual orientation  age  citizenship  marital status  disability  gender  gender identity or expression  or veteran status. We strive to be a more equal opportunity workplace.,en,"['others', 'SQL Query', 'DBMS', 'big database engines', 'ETL data process Experience', 'Azure', 'analytics systems', 'Kubernetes', 'Docker Scripting skills']"
89,3012932566,Senior Data Engineer,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",Katalon,Full-time · Mid-Senior level,About the job About Katalon  Established in 2015  Katalon  Inc. is a global product company providing “All-in-one” test automation solutions that empower teams to deliver software with excellence and confidence. Since launch  we have been experiencing exponential growth  continuously furnishing more than 100 000 enterprises worldwide  and were proudly named the “Best Test Automation of 2020” by Gartner Peer Insights.  RESPONSIBILITY:  The Insights Team at Katalon is like a business intelligence function acting as the single source of truth across the company to provide reports and insights in order to maximize the company's growth. The teams consist of Data Engineers and Data Analysts who welcome challenges  adapt quickly  strive to acquire new knowledge  learn new technologies  accept new responsibilities  and work well individually  as a team  and with other teams within the organization.  We are looking for an experienced Data Engineer to join our team. You will use various methods to build and manage the data infrastructure across the company. Overall  you’ll strive for efficiency by aligning data systems with business goals. To succeed in this data engineering position  you should have strong analytical skills and the ability to combine data from different sources into the central data warehouse. If you are detail-oriented  with excellent organizational skills and experience in this field  we’d like to hear from you.  Your main responsibilities are: Assemble large  complex sets of data that meet non-functional and functional business requirements Identify  design  and implement internal process improvements including re-designing infrastructure for greater scalability  optimizing data delivery  and automating manual processes Build required infrastructure for optimal extraction  transformation  and loading of data from various data sources Build analytical tools to utilize the data pipeline  providing actionable insight into key business performance metrics Work with stakeholders including but not limited to the Executive  Product  Engineering  and Revenue teams to support their data infrastructure needs while assisting with data-related technical issues Maintain an in-depth understanding of relevant data engineering best practices and proactively discuss and share knowledge with the team Display expertise with tools needed to solve the data problems Show initiative and support when needed without being asked  Requirements  Must-have Proven experience as a data engineer or in a similar role (preferred 3+ years) Technical expertise with database  data warehousing  ELT  and data modeling Knowledge of programming languages (Python) Hands-on experience with SQL database design Ability to communicate with both technical and non-technical stakeholders from different functional teams Critical thinking  agile mindset and advanced English communication Ability to influence without authority  Nice-to-have Great numerical and analytical skills are a plus Degree in Computer Science  IT  or similar field  a Master’s is a plus Data engineering certification is a plus  Benefits  At Katalon  we bring together self-starting  open-minded  and talented people while actively promoting a transparent and growth-enabling working environment.  World-class products  Lifelong comrades  Experts in various fields  Exceptional teams  & Happy workplace are 5 things we are proud to constantly check off the list for the best place to work. But don’t just take our words for it. Take a better look below  Attractive compensation package including achievable Quarterly Performance Bonus (3 - 5 salary months per year) and 13th-Month Salary 19 Annual leave days and other supportive allowances Flexible working time and place together with high-end working equipment A-class office amenities provided including modern workspace design  in-house entertainment facilities  and unlimited refreshments & snacks Premium healthcare package for you and your loved ones A company trip every summer  annual year-end party  team building activities  and so much more fun are waiting for you   Katalon is proud to be an equal opportunity employer. We care about our people and celebrate our differences. We want to work with talented  collaborative  and innovative people. We do not discriminate in hiring or any employment decision based on race  color  religion  national origin  age  sex (including pregnancy  childbirth  or related medical conditions)  marital status  ancestry  physical or mental disability  genetic information  veteran status  gender identity or expression  sexual orientation  or other characteristics protected by law.,en,['SQL database design Ability']
