id|jobTitle|location|company|type|description
2704882986|System Engineer, DevOps|Ho Chi Minh City, Vietnam|Chợ Tốt|Full-time · Mid-Senior level|"About the job
This is a key role that should have the engineering knowledge, production experience and hands-on implementation ability. You will work with Chotot Site Reliability Engineering as well as the bigger regional tech group that Chotot is a member of.

What will you be doing?
Ensure the highest levels of production system performance, availability and scalability.
Automate the provisioning of infrastructure (on-premise and cloud), system and software.
Design and operate the build & release, configuration management, code deployments to multiple environments.
Work closely with the development team to integrate new deployment processes and strategies.
Seek out problem or opportunity in the critical high impact area and solve them.

What do you need for the role?
Hands-on in Python and any of Bash/Perl/Golang.
Hands-on experience in the Cloud (GCP or AWS) ecosystem and tooling.
Hands-on experience in Terraform or similar software like Ansible/Chef.
Have foundation and knowledge of operating systems, database and distributed systems fundamentals.
Understanding and full experience in DevOps development culture, principle and practices.
Experience with Cloud networking.
Self-motivated, detailed oriented and responsible.
Very well command of English in both reading and writing.

Would be great if you are also:
Production experience in using and operating software services that utilize: Kubernetes, Kafka, PostgreSQL, MongoDB, ElasticSearch, Prometheus.
Ability to drive sound architecture, implementation & technical investigations through hands-on development plus systematically planning and execution.
Enjoy learning and ramping up on new technologies quickly.
Professional Certification preferred, ideally in Google Cloud Platform and Amazon.
BSc, MSc in Computer Science or Engineering or equivalent.

What’s in it for you?
Join plenty of Sharing and Learning activities as part of our initiatives to contribute to the tech community in Vietnam
Get 15 days of annual leave and 5 days of sick leave per year
Health insurance for employee and their family members
Get a Macbook Pro as your workstation
Get 13th month salary and annual performance bonus
Participate in regular team building activities and company parties
Get opportunities to attend training courses abroad
Most importantly, the code you write will be impacting the lives of millions!

Thank you for taking your time to read our job description and thank you in advance if you decide to apply for this position. Shortlisted candidates will be contacted within 2 weeks since application, otherwise we might meet when another chance arises."
2953670378|DevOps Cloud Engineer|Ho Chi Minh City, Vietnam|AdvaHealth Solutions|Full-time|"About the job
Roles and Responsibilities
Work with the development team to evaluate and build performant and cost-effective cloud solutions.
Ensure efficient functioning of data storage and processing functions in accordance with company security policies and compliance requirements.
Consistent and continual improvement of systems to improve security and resiliency.
Identify, analyse, and resolve infrastructure vulnerabilities and application deployment issues.
Ensure compliance with ISO27001 and SOC2.
Stay current with industry developments.
Work well in a team environment.

Mandatory Requirements:
Minimum 3 years of experience with AWS (certifications are a plus but not required)
Extensive experience with (min 2 years):
Kubernetes
Terraform
Istio
Excellent troubleshooting skills.
Attention to detail.
Be able to work with a security first mindset.
Ability to communicate effectively in English and Vietnamese.

Desirable Requirements:
AWS certifications.
Experience with CI/CD.
Experience working within ISO 27001 or SOC2 compliance frameworks.
Experience with Healthcare IT.
Experience with HIPAA.

Employment Type:
Full-time
Contact the job poster
Benjamin Ganley
CTO & Executive Director at AdvaHealth Solutions
Job Poster Location
Auckland, Auckland, New Zealand
Send InMail"
2977277901|DevOps Engineer, Core Technology|Ho Chi Minh City, Ho Chi Minh City, Vietnam|Aloha Consulting Group|Full-time · Mid-Senior level|"About the job
Our client is leading MNC hedge fund and quantitative investment management firm who is looking for top-notch talents to join their firm.
Operate investment product production system, do on-call rotation, support end user’s request, investigate and troubleshoot issues, response to incidents.
Build, test and deploy software and tooling around alpha production system from open-sources to internal products, from scheduling/executing extreme resource intensive jobs to automation, monitoring, test & QA.
Integrate best-of-breed tools and technologies such as Kafka, Zookeeper, Docker, Kubernetes, Hadoop, Gitlab, MySQL.
Work closely with other teams to understand our users’ needs and act on it.
Requirements
Degree in a technical or quantitative field
Passion about software engineering and operations, be strongly interested in building well-operational software system
Experience in Linux administration; fluent in Linux standard command line programs
Experience in metrics and logs aggregation and analysis with a focus on performance optimization
Demonstrated experience using Python; understanding of Python idioms and limitations; working experience with numpy, pandas, SQLAlchemy, Flask/Celery is a plus
Experience using relational databases (MySQL)
Understanding of Git and CI/CD concept
Familiarity with technologies like Kafka, Docker, Kubernetes, Hadoop ecosystem is a big plus
Excellent analytical skills and a passion for solving problems
Strong written and verbal communication skills; Fluency in the English language
Able to work independently with minimal direction
A great support attitude
Benefits
Performance bonus: 2-4 months"
2997062063|SRE/DevOps Engineer (Work Location: Taiwan)|Ho Chi Minh City, Ho Chi Minh City, Vietnam|Taiwan Semiconductor Manufacturing Company Limited|Full-time|"About the job
This job is sourced from a job board. Learn more
MÔ TẢ CÔNG VIỆC RoleTSMC IT is actively seeking DevOps engineers & SRE with highly motivated, critical thinking to build and scale next-generation intelligent manufacturing platforms and products (e.g., Intelligent Manufacturing, Engineering Control, Tool Automation, and AI-based BOTs, etc.).In addition to software development, your duties involve interacting with various engineering teams and working closely. This is a lifetime career opportunity to invent the future and propel TSMC to the next level.Responsibility
Cloud-native micro-service architecture design and implementation
Refactor existing monolithic applications to cloud-native architecture
Work with SRE to decide SLI (Service Level Indicator)/SLO (Service Level Objective) and monitor these SLIs
Design the service monitoring and alerting system to monitor and resolve production service issues
Constantly improve automation on service maintenance and operations
Task management and product release management
Drive a culture of high-quality software development and deployment processes
Lead new IT technology evaluation and adoption YÊU CẦU CÔNG VIỆC Qualifications
Minimum Bachelor's Degree in Computer Science, Information engineering, similar technical field of study, or equivalent practical experience.
Experienced in TypeScript/JavaScript, Kotlin, Java, F#, C#, Python, Rust or other relevant programming languages.
Familiar with DevOps technical quality control processes, artifacts, and CI/CD toolchain.
Good at algorithms and data structures.
Possess strong knowledge of major operating systems, such as Linux.
Experienced in container and cloud-native solutions (K8s, Istio, ArgoCD, MongoDB, Redis, etc.) is a plus.
Familiar with Functional Programming, Object-oriented programming or other programming paradigms is a plus.
Full stack web application development experience and building large-scale software applications is plus
Demonstrate the capability of new technology evaluation and adoption.Personal AttributesHighly motivated, critical thinking, and team-orientedWork location: TaiwanPlease provide your resume in English ĐỊA ĐIỂM LÀM VIỆC Taiwan, Taiwan Hồ Chí Minh, Việt Nam Hà Nội, Việt Nam"
2945908075|Middle DevOps|Ha Long, Quang Ninh, Vietnam|EPAM Anywhere|Full-time · Mid-Senior level|"About the job
Apply to this vacancy and get a sign on bonus of up to 115 million VND.

We are currently inviting a remote Middle DevOps with 2+ years of DevOps experience and Docker and AWS expertise to join our team.

The customer is one of the largest Parcel Delivery in Europe. It has more than one million doorstep contacts each day and with its wide range of innovative services, it provides top-drawer B2C parcel services for a broad spectrum of vendors. The customer is the leading expert for integrated solutions along the supply chain and a partner for national and international trading companies.

Requirements
2+ years of experience in DevOps
Experience with Docker, Docker-Compose, ECS
Knowledge of AWS Constructs – EC2, S3, Lambda, Cloud Trail, Cloud Watch, Event Bridge, RDS, IAM, AWS Managed Services
Experience in Scripting – Bash, Python (2-3+), Typescript, Groovy, AWS-CLI
Experience with Provisioning / Configuration Management: Ansible, Packer, Terraform, IaaS
Knowledge of Orchestration: Cloud Formation, CDK, Docker
Knowledge of Alerting and Dashboarding: App Dynamics
Knowledge of Source Control: Git
Knowledge of Process Management: Jira
Experience in Application languages / Frameworks: Java / Springboot
Experience with Continuous Integration / Continuous Delivery: Jenkins and Concourse
Understanding of: Relational/Non-relational DB experience; Cloud Storages

We offer
Medical insurance with 100% of insurance cost covered for you and your legal dependents
Paid time off
Stable income
100% remote work forever
Free licensed software
Possibility to work on your own device (BYOD)
Stable workload
Relocation opportunities
Flexible engagement models
Free trainings for technical and soft skills
Language courses
Access to internal communities and competency centers
Access to internal and external e-Libraries
Certification opportunities
Skill advisory service

This is a remote position and we welcome applications from anywhere in Viet Nam

We accept CVs only in English.

Please note that even though you are applying for this position, you may be offered other projects to join within EPAM Anywhere.

Once you apply, you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening, be able to monitor your application statuses, and enjoy a faster job application process.

EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients, building a successful IT career, and earning competitive rewards. EPAM Anywhere provides additional perks, including a flexible schedule, professional development opportunities, and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today, the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.

EPAM Anywhere is a part of EPAM Systems, Inc. Since 1993, EPAM Systems, Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development, digital platform engineering, and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America, Europe, Asia, and Australia.



Contact the job poster
Ekaterina Costyshko
Talent Acquisition specialist – EPAM Systems
Job Poster Location
Minsk, Belarus
Send InMail"
2945901864|Middle DevOps|Hoi An, Vietnam|EPAM Anywhere|Full-time · Mid-Senior level|"About the job
Apply to this vacancy and get a sign on bonus of up to 115 million VND.

We are currently inviting a remote Middle DevOps with 2+ years of DevOps experience and Docker and AWS expertise to join our team.

The customer is one of the largest Parcel Delivery in Europe. It has more than one million doorstep contacts each day and with its wide range of innovative services, it provides top-drawer B2C parcel services for a broad spectrum of vendors. The customer is the leading expert for integrated solutions along the supply chain and a partner for national and international trading companies.

Requirements
2+ years of experience in DevOps
Experience with Docker, Docker-Compose, ECS
Knowledge of AWS Constructs – EC2, S3, Lambda, Cloud Trail, Cloud Watch, Event Bridge, RDS, IAM, AWS Managed Services
Experience in Scripting – Bash, Python (2-3+), Typescript, Groovy, AWS-CLI
Experience with Provisioning / Configuration Management: Ansible, Packer, Terraform, IaaS
Knowledge of Orchestration: Cloud Formation, CDK, Docker
Knowledge of Alerting and Dashboarding: App Dynamics
Knowledge of Source Control: Git
Knowledge of Process Management: Jira
Experience in Application languages / Frameworks: Java / Springboot
Experience with Continuous Integration / Continuous Delivery: Jenkins and Concourse
Understanding of: Relational/Non-relational DB experience; Cloud Storages

We offer
Medical insurance with 100% of insurance cost covered for you and your legal dependents
Paid time off
Stable income
100% remote work forever
Free licensed software
Possibility to work on your own device (BYOD)
Stable workload
Relocation opportunities
Flexible engagement models
Free trainings for technical and soft skills
Language courses
Access to internal communities and competency centers
Access to internal and external e-Libraries
Certification opportunities
Skill advisory service

This is a remote position and we welcome applications from anywhere in Viet Nam

We accept CVs only in English.

Please note that even though you are applying for this position, you may be offered other projects to join within EPAM Anywhere.

Once you apply, you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening, be able to monitor your application statuses, and enjoy a faster job application process.

EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients, building a successful IT career, and earning competitive rewards. EPAM Anywhere provides additional perks, including a flexible schedule, professional development opportunities, and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today, the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.

EPAM Anywhere is a part of EPAM Systems, Inc. Since 1993, EPAM Systems, Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development, digital platform engineering, and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America, Europe, Asia, and Australia.



Contact the job poster
Ekaterina Costyshko
Talent Acquisition specialist – EPAM Systems
Job Poster Location
Minsk, Belarus
Send InMail"
2959262926|DevOps/Site Reliability Engineer (Middle)|Ho Chi Minh City, Ho Chi Minh City, Vietnam|OPSWAT|Full-time · Mid-Senior level|"About the job
Position:
We are looking for a driven and passionate Site Reliability Engineer that will help us operate a highly complex ecosystem of Cybersecurity services.
What You Will Be Doing:
The chosen candidate will join the Site Reliability Team within the Cloud Operations Dept., and will be involved in the following:

Production deployments

Incident management and post-incident analysis

Business continuity plans and compliance-related initiatives

Access management and securing customer data

Service migrations from on-premises to Cloud, expanding to multi-Cloud setups

Security operations

It is expected that all SREs participate in the on-call activities (follow-the-sun model).On-call availability (idle time) is subject to additional compensation.
What We Need from You:
Your skills should range from good to expert knowledge on the following topics:

Linux systems and/or Windows Server

Containers and orchestration

Cloud automation (terraform / ansible / others)

One major Cloud provider (access management, networking, compute, serverless, databases, monitoring)

Bash, Python as scripting languages, application ecosystem for Node.js / Ruby / Python / PHP / Java

Software delivery (git, CI/CD)

Application, Environment, and Data security practices

Monitoring and alerting

Incident Management and Disaster Recovery

It Would Be Nice If You Had:
The mindset of our SREs is focused on:

Measuring everything, thinking in terms of Indicators and Objectives, making data-driven decisions

Best practices and compliance

Compete with yourself as a mean of self-improvement

Why You'll Love Working Here:

Meaningful work with passionate colleagues;

The international working environment in global leading cybersecurity product company;

Attractive compensation, regular assessments, and salary reviews;

13-month bonus & performance bonus;

100% salary, full insurances on probationary period;

Extra-health care program (PVI) for employee and family members;

15 to 20+ paid day off per year;

Attractive benefits for team activities (team building, team outing, sport, trade union activities);

Nice open office on the top of a building in District 3 with full of accessories for active recreation, sport, fruits, coffee, and tea.

Chances of work assignments/ business trips to OPSWAT global offices in US and Europe"
2945905575|Middle DevOps|Phan Thiet, Vietnam|EPAM Anywhere|Full-time · Mid-Senior level|"About the job
Apply to this vacancy and get a sign on bonus of up to 115 million VND.

We are currently inviting a remote Middle DevOps with 2+ years of DevOps experience and Docker and AWS expertise to join our team.

The customer is one of the largest Parcel Delivery in Europe. It has more than one million doorstep contacts each day and with its wide range of innovative services, it provides top-drawer B2C parcel services for a broad spectrum of vendors. The customer is the leading expert for integrated solutions along the supply chain and a partner for national and international trading companies.

Requirements
2+ years of experience in DevOps
Experience with Docker, Docker-Compose, ECS
Knowledge of AWS Constructs – EC2, S3, Lambda, Cloud Trail, Cloud Watch, Event Bridge, RDS, IAM, AWS Managed Services
Experience in Scripting – Bash, Python (2-3+), Typescript, Groovy, AWS-CLI
Experience with Provisioning / Configuration Management: Ansible, Packer, Terraform, IaaS
Knowledge of Orchestration: Cloud Formation, CDK, Docker
Knowledge of Alerting and Dashboarding: App Dynamics
Knowledge of Source Control: Git
Knowledge of Process Management: Jira
Experience in Application languages / Frameworks: Java / Springboot
Experience with Continuous Integration / Continuous Delivery: Jenkins and Concourse
Understanding of: Relational/Non-relational DB experience; Cloud Storages

We offer
Medical insurance with 100% of insurance cost covered for you and your legal dependents
Paid time off
Stable income
100% remote work forever
Free licensed software
Possibility to work on your own device (BYOD)
Stable workload
Relocation opportunities
Flexible engagement models
Free trainings for technical and soft skills
Language courses
Access to internal communities and competency centers
Access to internal and external e-Libraries
Certification opportunities
Skill advisory service

This is a remote position and we welcome applications from anywhere in Viet Nam

We accept CVs only in English.

Please note that even though you are applying for this position, you may be offered other projects to join within EPAM Anywhere.

Once you apply, you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening, be able to monitor your application statuses, and enjoy a faster job application process.

EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients, building a successful IT career, and earning competitive rewards. EPAM Anywhere provides additional perks, including a flexible schedule, professional development opportunities, and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today, the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.

EPAM Anywhere is a part of EPAM Systems, Inc. Since 1993, EPAM Systems, Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development, digital platform engineering, and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America, Europe, Asia, and Australia.



Contact the job poster
Ekaterina Costyshko
Talent Acquisition specialist – EPAM Systems
Job Poster Location
Minsk, Belarus
Send InMail"
3012175231|Senior DevOps Developer|Ho Chi Minh City, Ho Chi Minh City, Vietnam|Gameloft|Full-time · Associate|"About the job
Company Description

Are You Looking For a Fun Place to Work?

Join The Game!

Leader in the development and publishing of games, Gameloft® has established itself as one of the top innovators in its field since 2000. Gameloft creates games for all digital platforms, two of which are featured in the “Top 10 iOS Games by All-Time Worldwide Downloads” from App Annie. Gameloft operates its own established franchises such as Asphalt®, Order & Chaos, Modern Combat and Dungeon Hunter and also partners with major rights holders including Disney®, LEGO®, Universal, Illumination Entertainment, Marvel®, Hasbro®, Fox Digital Entertainment, Mattel® and Ferrari®. Gameloft distributes its games in over 100 countries and employs 4,600 people worldwide. Every month, 114 million unique users can be reached by advertisers in Gameloft games with Gameloft Advertising Solutions, a leading B2B offering dedicated to brands and agencies. Gameloft is a Vivendi company.

All trademarks referenced above are owned by their respective trademark owners.

Job Description
Job Purpose
Gameloft for Brands team has an exciting opportunity for a DevOps oriented to join our Backend team, working on creating best-in-class web-based and mobile-based products supporting the company’s efforts (consumer and corporate application, game sites).
DevOps Developer is responsible for application deployment (CI/CD) and system activities around the hosting platform (monitoring, security, performance optimization and maintenance). He works hand in hand with the Front-end / Mobile / Backend Developers. He develops scripts and implements coding for various websites using Shell scripts / Python / NodeJS. Since these application are mainly hosted on the cloud as AWS, experience on the cloud infrastructure is mandatory to automatize recurrent operations.
Integrated on Agile team that focuses on continuous improvement both with what we develop and how we develop it, Backend-end will part of stand-ups, sprint planning and all that usual stuff, with the main goal is to find new and better ways to work for today and tomorrow for the whole division. We use and build reusable code and libraries for future use, approved after auditing by our security department. Importance on security, on performance and on code quality are what make us different from others.
Main responsibilities
Perform hosting web and legacy system maintenance, update and support.
Initiate and support deployment of web tools, back-office and application.
Participle on the conception and setup of automation system to facilitate the usage and project deployment on site and on cloud.
Create and maintain technical documentation linked with the solution developed
Share and assist with colleagues on the conception, development and the platform functionality
Contribute to continuous improvement by suggesting improvement software architecture or new technologies
Analyzes customer requirements and architecture and assist the team on problems and technical roadblocks
Coordinate roll-out of new applications
Provides production support
Performs other duties that maybe assigned from time to time
Suggest any improvements linked to security, performance and the raising of the existence environments
Work with infrastructure team to find innovative solution
Delivery high level solutions or subsystems like custom API’s, database modeling and design
Recommends new technologies and development strategies
Qualifications
Experience
At least 2-3 years on Web Development or working experience in the related field
Experience with LAMP/LEMP technologies
Experience with SQL databases, and NoSQL;
Experience with Gitlab, Bitbucket, Docker and CI/CD is a must
Experience with AWS is a must (AWS cloud service, as EC2, S3, Lambda, GatewayAPI, Cloudfront, …)
Experience with Kubernetes and others Cloud services (Azure, Oracle, Alibaba..) is a plus
Knowledge
Strong knowledge in scripting for CI/CD
Strong knowledge in JavaScript language and framework NodeJS / TypeScript;
Professional knowledge multi-platforms, network programming, design patterns..., and any new technology/language implied by work-related technology evolution;
Very good at research and development;
Flexibility and ability to adapt new technical changes as per project need;
Experienced with different cloud platforms.
Skills
Autonomous and proactive attitude;
Flexibility to adapt to change;
Analytical and synthesis skills;
Results-oriented;
Problem solving and open minded;
Ability to work under high pressure.
Excellent Communication skills;
Proactively raise the solutions for improvements and issues
Attitude
Highly responsible and committed to all technical matters;
Strong team spirit and a team player
Commitment and Sense of responsibility;
Meticulousness & quality oriented;
Structured, result-oriented working approach
Open-minded Demonstrate flexibility of thinking and accept positives feedbacks from others for improvement;
Self-disciplined demonstrate strong motivation and passion at work;
Flexible attitude and a quick learner
Excellent communication skill and good understanding of training needs for each BU;
Good at research and development skill – Be constantly up-to-date of new technologies and tools;
Flexible attitude and a quick learner
Willing to accept and overcome the challenges
Additional Information

Recruitment Process
(1) 20-minute Call. Only qualified candidates will be contacted by our recruiters,
(2) Test (duration is TBD, depending on your profile),
(3) 1-hour Interview,
(4) Offer.
Work Location and Hour
Work location 26 Ung Van Khiem, Binh Thanh, HCMC (hybrid working model).
Work hour 0830 A.M. - 0600 P.M, Monday to Friday.
What We Offer
An attractive salary, with Tet Holiday bonus (""13th-month salary""), and other performance bonuses paid every 2 quarters, or on the spot.
Full coverage of SI, HI, UI, and extra insurance (PTI).
A hybrid working model.
A range of policies to support employees physically, mentally and emotionally while working from home.
A dynamic workplace environment, with over 18 nationalities, where hundreds of world-renowned game titles (Asphalt, Minion Rush, Modern Combat, Dungeon Hunter etc.) were born.
An open-space office, a cafeteria, a terrace and a Gaming Area.
Other benefits from ""One of the best companies to work for in Asia 2021"" (#HRAA2021).
Application
Send your CV and cover letter (optional) to sai-recruitment@gameloft.com, titled G4B_SDevOps_Your Full Name or apply here via SmartRecruiters.
Find Out More About Us
Facebook (Gameloft SEA) www.facebook.com/gameloftsea
Website (Gameloft SEA) www.game-sea.com"
2945907364|Middle DevOps|Hue, Thua Thien Hue, Vietnam|EPAM Anywhere|Full-time · Mid-Senior level|"About the job
Apply to this vacancy and get a sign on bonus of up to 115 million VND.

We are currently inviting a remote Middle DevOps with 2+ years of DevOps experience and Docker and AWS expertise to join our team.

The customer is one of the largest Parcel Delivery in Europe. It has more than one million doorstep contacts each day and with its wide range of innovative services, it provides top-drawer B2C parcel services for a broad spectrum of vendors. The customer is the leading expert for integrated solutions along the supply chain and a partner for national and international trading companies.

Requirements
2+ years of experience in DevOps
Experience with Docker, Docker-Compose, ECS
Knowledge of AWS Constructs – EC2, S3, Lambda, Cloud Trail, Cloud Watch, Event Bridge, RDS, IAM, AWS Managed Services
Experience in Scripting – Bash, Python (2-3+), Typescript, Groovy, AWS-CLI
Experience with Provisioning / Configuration Management: Ansible, Packer, Terraform, IaaS
Knowledge of Orchestration: Cloud Formation, CDK, Docker
Knowledge of Alerting and Dashboarding: App Dynamics
Knowledge of Source Control: Git
Knowledge of Process Management: Jira
Experience in Application languages / Frameworks: Java / Springboot
Experience with Continuous Integration / Continuous Delivery: Jenkins and Concourse
Understanding of: Relational/Non-relational DB experience; Cloud Storages

We offer
Medical insurance with 100% of insurance cost covered for you and your legal dependents
Paid time off
Stable income
100% remote work forever
Free licensed software
Possibility to work on your own device (BYOD)
Stable workload
Relocation opportunities
Flexible engagement models
Free trainings for technical and soft skills
Language courses
Access to internal communities and competency centers
Access to internal and external e-Libraries
Certification opportunities
Skill advisory service

This is a remote position and we welcome applications from anywhere in Viet Nam

We accept CVs only in English.

Please note that even though you are applying for this position, you may be offered other projects to join within EPAM Anywhere.

Once you apply, you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening, be able to monitor your application statuses, and enjoy a faster job application process.

EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients, building a successful IT career, and earning competitive rewards. EPAM Anywhere provides additional perks, including a flexible schedule, professional development opportunities, and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today, the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.

EPAM Anywhere is a part of EPAM Systems, Inc. Since 1993, EPAM Systems, Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development, digital platform engineering, and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America, Europe, Asia, and Australia.



Contact the job poster
Ekaterina Costyshko
Talent Acquisition specialist – EPAM Systems
Job Poster Location
Minsk, Belarus
Send InMail"
2945908085|Middle DevOps|Nha Trang, Vietnam|EPAM Anywhere|Full-time · Mid-Senior level|"About the job
Apply to this vacancy and get a sign on bonus of up to 115 million VND.

We are currently inviting a remote Middle DevOps with 2+ years of DevOps experience and Docker and AWS expertise to join our team.

The customer is one of the largest Parcel Delivery in Europe. It has more than one million doorstep contacts each day and with its wide range of innovative services, it provides top-drawer B2C parcel services for a broad spectrum of vendors. The customer is the leading expert for integrated solutions along the supply chain and a partner for national and international trading companies.

Requirements
2+ years of experience in DevOps
Experience with Docker, Docker-Compose, ECS
Knowledge of AWS Constructs – EC2, S3, Lambda, Cloud Trail, Cloud Watch, Event Bridge, RDS, IAM, AWS Managed Services
Experience in Scripting – Bash, Python (2-3+), Typescript, Groovy, AWS-CLI
Experience with Provisioning / Configuration Management: Ansible, Packer, Terraform, IaaS
Knowledge of Orchestration: Cloud Formation, CDK, Docker
Knowledge of Alerting and Dashboarding: App Dynamics
Knowledge of Source Control: Git
Knowledge of Process Management: Jira
Experience in Application languages / Frameworks: Java / Springboot
Experience with Continuous Integration / Continuous Delivery: Jenkins and Concourse
Understanding of: Relational/Non-relational DB experience; Cloud Storages

We offer
Medical insurance with 100% of insurance cost covered for you and your legal dependents
Paid time off
Stable income
100% remote work forever
Free licensed software
Possibility to work on your own device (BYOD)
Stable workload
Relocation opportunities
Flexible engagement models
Free trainings for technical and soft skills
Language courses
Access to internal communities and competency centers
Access to internal and external e-Libraries
Certification opportunities
Skill advisory service

This is a remote position and we welcome applications from anywhere in Viet Nam

We accept CVs only in English.

Please note that even though you are applying for this position, you may be offered other projects to join within EPAM Anywhere.

Once you apply, you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening, be able to monitor your application statuses, and enjoy a faster job application process.

EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients, building a successful IT career, and earning competitive rewards. EPAM Anywhere provides additional perks, including a flexible schedule, professional development opportunities, and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today, the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.

EPAM Anywhere is a part of EPAM Systems, Inc. Since 1993, EPAM Systems, Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development, digital platform engineering, and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America, Europe, Asia, and Australia.



Contact the job poster
Ekaterina Costyshko
Talent Acquisition specialist – EPAM Systems
Job Poster Location
Minsk, Belarus
Send InMail"
2976006463|Senior DevOps Engineer|Ho Chi Minh City, Vietnam|NAB in collaboration with Positive Thinking Company in Vietnam|Full-time · Mid-Senior level|"About the job
TOP 03 REASONS TO JOIN US
Attractive compensation & benefits package
Private health care for family
Join a company that invests in you

ABOUT THE JOB

We're seeking DevOps/Cloud Engineers who have had a proven track record of running critical shared application platforms in a production cloud environment who will take a team-first approach and can act as a multiplier, making other engineers better at their craft.
At NAB, we believe success comes from our people. We're committed to supporting your talent and skills through your career, as you help us build a culture that affects change for our customers and for the community too.
YOUR RESPONSIBILITIES
Define/implement tools and processes to standardize and automate the way project software is developed, built, tested, and deployed;
Ensure a homogeneous way of implementing continuous integration and/or continuous delivery across projects;
Assist with the design and development of resilient, secure, supportable, and scalable systems;
Automate infrastructure deployments and rollbacks for all developed work assuming responsibility for process support;
Lead investigations into production incidents with assistance from the development team;
Proactively manage any risks to the production environment;
Continually improve the supportability of our systems by feeding improvements back into the design and development cycles.


YOUR SKILLS AND EXPERIENCE

3+ years’ extensive experience of DevOps or Cloud Engineer across all Phases of the software lifecycle
Experienced in Azure or AWS cloud technologies
Experience in building CI/CD pipeline automation, tooling (Github, Jenkins, Artifactory, and Docker) and Compliance as code;
Have an in-depth understanding of microservice architecture, API management, and distributed systems concepts;
Experience with cloud services is essential, in particular, our core AWS Technologies (EC2, ECS, Lambda, S3, SQS, SNS, & Cloud Watch);
Experience hands-on Infrastructure as Code abilities e.g. Terraform, Ansible, Packer, Python.
Ability to develop code and work with testers and developers
Ability to lead and coach on code reviews between Developers and Quality Engineering.
Experienced and highly capable in continually developing and balancing technical and soft skills with an understanding that making great software requires both problem identification and prevention
Strong communication, documentation, organization, and time management skills.


A career with NAB is about more than money. You'll have our backing to develop and our encouragement to explore, realise and apply your potential."
